Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST-02460,74,7,61472.551250000004,4,5,4,454,13,Champions
CUST-02462,813,2,48439.149999999994,1,3,4,134,8,At Risk
CUST-02463,343,3,34116.08,3,4,3,343,10,Loyal Customers
CUST-02464,393,2,24453.0,2,3,3,233,8,At Risk
CUST-02466,160,5,100895.61125,3,4,5,345,12,Loyal Customers
CUST-02467,27,1,9027.37,5,2,2,522,9,Potential Loyalists
CUST-02469,423,1,1239.4,2,2,1,221,5,Lost Customers
CUST-02472,286,4,23175.879999999997,3,4,3,343,10,Loyal Customers
CUST-02473,150,5,71996.96125000001,3,4,4,344,11,Loyal Customers
CUST-02474,182,3,4522.29,3,4,1,341,8,Needs Attention
CUST-02475,230,3,48376.26125,3,4,4,344,11,Loyal Customers
CUST-02477,740,1,1237.43,1,2,1,121,4,Lost Customers
CUST-02478,5,21,162190.67125,5,5,5,555,15,Champions
CUST-02480,6,71,937677.06,5,5,5,555,15,Champions
CUST-02481,10,13,99769.0,5,5,5,555,15,Champions
CUST-02483,635,1,7254.74,1,2,2,122,5,Lost Customers
CUST-02484,873,1,742.23,1,2,1,121,4,Lost Customers
CUST-02485,331,2,36706.729999999996,3,3,3,333,9,Loyal Customers
CUST-02488,343,3,53673.481250000004,3,4,4,344,11,Loyal Customers
CUST-02489,319,2,4156.48,3,3,1,331,7,Needs Attention
CUST-02490,328,1,5208.84,3,2,2,322,7,Needs Attention
CUST-02492,439,2,51669.341250000005,2,3,4,234,9,At Risk
CUST-02495,292,2,36238.54,3,3,3,333,9,Loyal Customers
CUST-02497,978,1,6036.99,1,2,2,122,5,Lost Customers
CUST-02498,405,7,88746.78,2,5,5,255,12,At Risk
CUST-02499,45,3,117147.34125,4,4,5,445,13,Champions
CUST-02501,25,30,430854.215,5,5,5,555,15,Champions
CUST-02502,21,7,101880.39,5,5,5,555,15,Champions
CUST-02503,960,1,1091.2,1,2,1,121,4,Lost Customers
CUST-02504,16,6,68715.08,5,5,4,554,14,Champions
CUST-02505,7,2,3672.3599999999997,5,3,1,531,9,Needs Attention
CUST-02506,250,3,20686.11,3,4,3,343,10,Loyal Customers
CUST-02508,852,1,7442.9,1,2,2,122,5,Lost Customers
CUST-02509,123,9,133433.5525,4,5,5,455,14,Champions
CUST-02510,53,6,56724.37,4,5,4,454,13,Champions
CUST-02511,436,2,43016.021250000005,2,3,4,234,9,At Risk
CUST-02512,215,4,65981.96125000001,3,4,4,344,11,Loyal Customers
CUST-02516,762,1,5555.91,1,2,2,122,5,Lost Customers
CUST-02518,52,9,93670.22125,4,5,5,455,14,Champions
CUST-02519,85,5,67818.35,4,4,4,444,12,Champions
CUST-02520,704,1,10640.77,1,2,2,122,5,Lost Customers
CUST-02521,661,2,44567.92125000001,1,3,4,134,8,At Risk
CUST-02525,3,5,69919.47,5,4,4,544,13,Champions
CUST-02526,521,2,27786.27,2,3,3,233,8,At Risk
CUST-02527,14,20,189320.7225,5,5,5,555,15,Champions
CUST-02528,206,2,6073.89,3,3,2,332,8,Needs Attention
CUST-02531,283,2,7948.1900000000005,3,3,2,332,8,Needs Attention
CUST-02532,14,17,231002.85125,5,5,5,555,15,Champions
CUST-02535,304,10,111757.99,3,5,5,355,13,Loyal Customers
CUST-02536,402,3,21512.31,2,4,3,243,9,At Risk
CUST-02538,370,3,47696.479999999996,2,4,4,244,10,At Risk
CUST-02540,37,7,10730.69,5,5,2,552,12,Needs Attention
CUST-02542,37,1,23135.64,5,2,3,523,10,Potential Loyalists
CUST-02543,796,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-02545,693,2,11606.2,1,3,2,132,6,Needs Attention
CUST-02549,380,1,2411.69,2,2,1,221,5,Lost Customers
CUST-02550,740,3,42066.31,1,4,4,144,9,At Risk
CUST-02551,29,16,261303.58250000002,5,5,5,555,15,Champions
CUST-02552,36,26,313715.01375,5,5,5,555,15,Champions
CUST-02555,404,2,13325.28,2,3,2,232,7,Needs Attention
CUST-02557,485,1,889.87,2,2,1,221,5,Lost Customers
CUST-02558,56,1,4337.3,4,2,1,421,7,Potential Loyalists
CUST-02559,57,9,83480.15125000001,4,5,5,455,14,Champions
CUST-02561,7,5,80926.30125,5,4,5,545,14,Champions
CUST-02564,350,3,16172.58,3,4,2,342,9,Needs Attention
CUST-02566,445,1,712.43,2,2,1,221,5,Lost Customers
CUST-02567,568,1,4644.95,2,2,1,221,5,Lost Customers
CUST-02568,62,1,6207.9,4,2,2,422,8,Potential Loyalists
CUST-02569,318,1,2080.13,3,2,1,321,6,Needs Attention
CUST-02571,399,4,81026.0,2,4,5,245,11,At Risk
CUST-02575,450,1,29512.4,2,2,3,223,7,Needs Attention
CUST-02577,459,1,15670.07,2,2,2,222,6,Lost Customers
CUST-02579,856,1,13680.07,1,2,2,122,5,Lost Customers
CUST-02581,721,1,7937.01,1,2,2,122,5,Lost Customers
CUST-02582,110,5,76124.91,4,4,5,445,13,Champions
CUST-02583,346,1,1974.23,3,2,1,321,6,Needs Attention
CUST-02586,9,5,45501.6,5,4,4,544,13,Champions
CUST-02587,411,1,5591.79,2,2,2,222,6,Lost Customers
CUST-02588,696,1,14328.66,1,2,2,122,5,Lost Customers
CUST-02593,420,2,45892.42125000001,2,3,4,234,9,At Risk
CUST-02594,206,7,50579.9,3,5,4,354,12,Loyal Customers
CUST-02595,99,2,38815.45,4,3,3,433,10,Loyal Customers
CUST-02596,1062,1,6876.8,1,2,2,122,5,Lost Customers
CUST-02597,664,2,32912.81,1,3,3,133,7,At Risk
CUST-02599,952,1,17770.1,1,2,3,123,6,Needs Attention
CUST-02600,121,2,16231.72,4,3,2,432,9,Needs Attention
CUST-02601,633,2,16298.16,1,3,2,132,6,Needs Attention
CUST-02604,376,5,10980.67,2,4,2,242,8,Needs Attention
CUST-02606,739,1,2553.09,1,2,1,121,4,Lost Customers
CUST-02607,348,2,23420.11,3,3,3,333,9,Loyal Customers
CUST-02608,192,2,20741.51,3,3,3,333,9,Loyal Customers
CUST-02609,26,1,1162.07,5,2,1,521,8,Potential Loyalists
CUST-02610,153,6,81633.89,3,5,5,355,13,Loyal Customers
CUST-02612,805,2,9713.28,1,3,2,132,6,Needs Attention
CUST-02614,354,6,101073.58125,3,5,5,355,13,Loyal Customers
CUST-02616,313,4,16974.03,3,4,3,343,10,Loyal Customers
CUST-02618,344,1,5134.98,3,2,2,322,7,Needs Attention
CUST-02620,242,1,35702.82,3,2,3,323,8,Needs Attention
CUST-02622,32,33,284967.1325,5,5,5,555,15,Champions
CUST-02626,836,3,80458.30125,1,4,5,145,10,At Risk
CUST-02627,215,1,6454.16,3,2,2,322,7,Needs Attention
CUST-02630,57,16,247354.4825,4,5,5,455,14,Champions
CUST-02631,216,4,95093.53250000002,3,4,5,345,12,Loyal Customers
CUST-02634,648,3,23655.28,1,4,3,143,8,At Risk
CUST-02635,863,1,4082.87,1,2,1,121,4,Lost Customers
CUST-02636,81,2,3721.13,4,3,1,431,8,Needs Attention
CUST-02637,807,1,1772.64,1,2,1,121,4,Lost Customers
CUST-02638,179,4,13362.359999999999,3,4,2,342,9,Needs Attention
CUST-02639,58,6,16795.03,4,5,2,452,11,Needs Attention
CUST-02640,617,1,9522.36,2,2,2,222,6,Lost Customers
CUST-02641,361,4,50198.58125,2,4,4,244,10,At Risk
CUST-02642,8,16,192739.78125,5,5,5,555,15,Champions
CUST-02643,115,33,455997.615,4,5,5,455,14,Champions
CUST-02644,84,7,81523.34125000001,4,5,5,455,14,Champions
CUST-02646,446,2,4776.06,2,3,1,231,6,Needs Attention
CUST-02647,377,4,57008.661250000005,2,4,4,244,10,At Risk
CUST-02649,1065,1,3661.2,1,2,1,121,4,Lost Customers
CUST-02651,432,3,8866.73,2,4,2,242,8,Needs Attention
CUST-02653,202,2,37324.11,3,3,3,333,9,Loyal Customers
CUST-02654,189,1,5372.75,3,2,2,322,7,Needs Attention
CUST-02658,559,3,5938.299999999999,2,4,2,242,8,Needs Attention
CUST-02659,288,1,17965.28,3,2,3,323,8,Needs Attention
CUST-02660,398,1,2906.35,2,2,1,221,5,Lost Customers
CUST-02662,478,1,1623.2,2,2,1,221,5,Lost Customers
CUST-02663,75,5,91343.7,4,4,5,445,13,Champions
CUST-02665,1071,1,6396.49,1,2,2,122,5,Lost Customers
CUST-02670,100,3,2762.05,4,4,1,441,9,Needs Attention
CUST-02671,195,2,3247.95,3,3,1,331,7,Needs Attention
CUST-02672,339,3,27916.36,3,4,3,343,10,Loyal Customers
CUST-02676,34,10,56547.22,5,5,4,554,14,Champions
CUST-02678,564,1,1738.7,2,2,1,221,5,Lost Customers
CUST-02679,171,2,15723.69,3,3,2,332,8,Needs Attention
CUST-02680,677,1,23220.04,1,2,3,123,6,Needs Attention
CUST-02682,669,1,8842.81,1,2,2,122,5,Lost Customers
CUST-02683,98,3,11281.68,4,4,2,442,10,Needs Attention
CUST-02684,45,8,121127.70125000001,4,5,5,455,14,Champions
CUST-02685,423,1,9473.67,2,2,2,222,6,Lost Customers
CUST-02686,551,3,27776.96,2,4,3,243,9,At Risk
CUST-02687,53,3,22955.940000000002,4,4,3,443,11,Loyal Customers
CUST-02689,24,2,5501.49,5,3,2,532,10,Needs Attention
CUST-02690,57,13,118824.10125,4,5,5,455,14,Champions
CUST-02691,48,2,17014.62,4,3,3,433,10,Loyal Customers
CUST-02693,808,3,12914.03,1,4,2,142,7,Needs Attention
CUST-02694,150,6,68414.89,3,5,4,354,12,Loyal Customers
CUST-02695,8,8,99943.89125000002,5,5,5,555,15,Champions
CUST-02696,48,2,7707.280000000001,4,3,2,432,9,Needs Attention
CUST-02698,733,3,63564.78,1,4,4,144,9,At Risk
CUST-02699,636,2,34919.11,1,3,3,133,7,At Risk
CUST-02700,81,9,99208.05125,4,5,5,455,14,Champions
CUST-02701,382,1,1667.6,2,2,1,221,5,Lost Customers
CUST-02702,437,2,9344.130000000001,2,3,2,232,7,Needs Attention
CUST-02704,725,1,14107.18,1,2,2,122,5,Lost Customers
CUST-02705,430,1,362.82,2,2,1,221,5,Lost Customers
CUST-02707,85,5,63382.841250000005,4,4,4,444,12,Champions
CUST-02709,76,5,45978.91,4,4,4,444,12,Champions
CUST-02710,25,5,65978.45,5,4,4,544,13,Champions
CUST-02711,313,1,1877.2,3,2,1,321,6,Needs Attention
CUST-02713,868,2,7760.52,1,3,2,132,6,Needs Attention
CUST-02714,575,1,4720.43,2,2,1,221,5,Lost Customers
CUST-02715,297,2,10615.779999999999,3,3,2,332,8,Needs Attention
CUST-02716,112,1,9742.57,4,2,2,422,8,Potential Loyalists
CUST-02719,63,3,37724.840000000004,4,4,3,443,11,Loyal Customers
CUST-02720,88,3,42871.43,4,4,4,444,12,Champions
CUST-02721,177,1,3092.22,3,2,1,321,6,Needs Attention
CUST-02722,40,6,70454.61,5,5,4,554,14,Champions
CUST-02723,1,84,999090.0425000001,5,5,5,555,15,Champions
CUST-02725,12,3,4514.57,5,4,1,541,10,Needs Attention
CUST-02727,7,18,150929.04,5,5,5,555,15,Champions
CUST-02730,707,2,43462.771250000005,1,3,4,134,8,At Risk
CUST-02731,1045,1,3485.64,1,2,1,121,4,Lost Customers
CUST-02732,662,1,1496.31,1,2,1,121,4,Lost Customers
CUST-02733,89,5,94801.84125,4,4,5,445,13,Champions
CUST-02736,35,22,244649.0325,5,5,5,555,15,Champions
CUST-02738,88,1,18412.12,4,2,3,423,9,Potential Loyalists
CUST-02739,530,3,50920.271250000005,2,4,4,244,10,At Risk
CUST-02740,435,1,9915.16,2,2,2,222,6,Lost Customers
CUST-02743,456,1,1156.18,2,2,1,221,5,Lost Customers
CUST-02744,734,2,36756.41,1,3,3,133,7,At Risk
CUST-02746,493,2,6093.67,2,3,2,232,7,Needs Attention
CUST-02747,243,2,36907.149999999994,3,3,3,333,9,Loyal Customers
CUST-02748,240,5,73456.23125,3,4,4,344,11,Loyal Customers
CUST-02749,121,2,18140.85,4,3,3,433,10,Loyal Customers
CUST-02750,145,7,90710.06125000001,3,5,5,355,13,Loyal Customers
CUST-02754,33,1,2636.39,5,2,1,521,8,Potential Loyalists
CUST-02755,59,2,20104.21,4,3,3,433,10,Loyal Customers
CUST-02756,812,1,35081.52,1,2,3,123,6,Needs Attention
CUST-02757,18,2,10870.779999999999,5,3,2,532,10,Needs Attention
CUST-02759,37,4,91499.04250000001,5,4,5,545,14,Champions
CUST-02760,452,1,941.37,2,2,1,221,5,Lost Customers
CUST-02761,193,3,15479.95,3,4,2,342,9,Needs Attention
CUST-02762,73,3,93910.76125000001,4,4,5,445,13,Champions
CUST-02764,57,9,62560.05125000001,4,5,4,454,13,Champions
CUST-02765,978,1,4277.94,1,2,1,121,4,Lost Customers
CUST-02766,50,15,255755.37125,4,5,5,455,14,Champions
CUST-02770,341,2,11539.490000000002,3,3,2,332,8,Needs Attention
CUST-02771,904,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-02772,33,4,62168.22125000001,5,4,4,544,13,Champions
CUST-02773,940,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-02774,954,1,4082.1,1,2,1,121,4,Lost Customers
CUST-02775,549,2,5258.4,2,3,2,232,7,Needs Attention
CUST-02777,747,1,901.37,1,2,1,121,4,Lost Customers
CUST-02781,887,1,8979.17,1,2,2,122,5,Lost Customers
CUST-02782,47,20,217746.7125,4,5,5,455,14,Champions
CUST-02784,62,1,9310.43,4,2,2,422,8,Potential Loyalists
CUST-02788,284,3,28547.71,3,4,3,343,10,Loyal Customers
CUST-02789,37,23,300569.83999999997,5,5,5,555,15,Champions
CUST-02790,15,9,96437.57125000001,5,5,5,555,15,Champions
CUST-02791,76,2,7157.22,4,3,2,432,9,Needs Attention
CUST-02794,22,4,28346.12,5,4,3,543,12,Loyal Customers
CUST-02795,443,1,12693.06,2,2,2,222,6,Lost Customers
CUST-02796,802,2,37774.21,1,3,3,133,7,At Risk
CUST-02799,212,3,13312.2,3,4,2,342,9,Needs Attention
CUST-02800,447,1,5290.19,2,2,2,222,6,Lost Customers
CUST-02801,13,62,732194.83625,5,5,5,555,15,Champions
CUST-02802,145,1,3045.7,3,2,1,321,6,Needs Attention
CUST-02804,287,2,15424.09,3,3,2,332,8,Needs Attention
CUST-02805,441,1,1816.9,2,2,1,221,5,Lost Customers
CUST-02806,338,7,90774.1,3,5,5,355,13,Loyal Customers
CUST-02807,246,2,43127.47125,3,3,4,334,10,Loyal Customers
CUST-02808,120,3,36861.45,4,4,3,443,11,Loyal Customers
CUST-02810,91,3,9749.85,4,4,2,442,10,Needs Attention
CUST-02811,501,4,64039.561250000006,2,4,4,244,10,At Risk
CUST-02813,52,3,55437.951250000006,4,4,4,444,12,Champions
CUST-02816,897,1,30594.8,1,2,3,123,6,Needs Attention
CUST-02817,403,6,47735.02,2,5,4,254,11,At Risk
CUST-02818,770,1,2015.93,1,2,1,121,4,Lost Customers
CUST-02821,306,1,501.2,3,2,1,321,6,Needs Attention
CUST-02824,950,1,4790.45,1,2,1,121,4,Lost Customers
CUST-02825,533,1,10466.93,2,2,2,222,6,Lost Customers
CUST-02827,62,8,85512.8,4,5,5,455,14,Champions
CUST-02828,656,3,17196.63,1,4,3,143,8,At Risk
CUST-02829,470,1,23999.91,2,2,3,223,7,Needs Attention
CUST-02830,293,1,2732.73,3,2,1,321,6,Needs Attention
CUST-02831,79,2,15148.33,4,3,2,432,9,Needs Attention
CUST-02832,705,3,10946.26,1,4,2,142,7,Needs Attention
CUST-02834,563,1,1674.16,2,2,1,221,5,Lost Customers
CUST-02838,564,1,1212.55,2,2,1,221,5,Lost Customers
CUST-02839,338,3,17938.67,3,4,3,343,10,Loyal Customers
CUST-02840,31,3,20865.85,5,4,3,543,12,Loyal Customers
CUST-02841,142,11,168083.23125,3,5,5,355,13,Loyal Customers
CUST-02842,38,6,23630.57,5,5,3,553,13,Loyal Customers
CUST-02843,808,1,3492.98,1,2,1,121,4,Lost Customers
CUST-02844,17,77,935410.6925,5,5,5,555,15,Champions
CUST-02845,2,10,45441.48,5,5,4,554,14,Champions
CUST-02846,489,8,73137.47,2,5,4,254,11,At Risk
CUST-02849,138,1,547.43,3,2,1,321,6,Needs Attention
CUST-02854,35,5,12891.51,5,4,2,542,11,Needs Attention
CUST-02855,96,11,108115.24125,4,5,5,455,14,Champions
CUST-02856,684,4,64186.880000000005,1,4,4,144,9,At Risk
CUST-02857,71,2,5612.280000000001,4,3,2,432,9,Needs Attention
CUST-02859,17,25,488278.45625000005,5,5,5,555,15,Champions
CUST-02860,17,2,3233.2200000000003,5,3,1,531,9,Needs Attention
CUST-02861,338,7,63004.44,3,5,4,354,12,Loyal Customers
CUST-02864,710,2,8722.14,1,3,2,132,6,Needs Attention
CUST-02865,40,3,62685.50125,5,4,4,544,13,Champions
CUST-02866,88,1,5832.42,4,2,2,422,8,Potential Loyalists
CUST-02867,175,4,45952.64125,3,4,4,344,11,Loyal Customers
CUST-02868,233,4,10525.32,3,4,2,342,9,Needs Attention
CUST-02870,9,4,44552.15,5,4,4,544,13,Champions
CUST-02871,709,1,23229.33,1,2,3,123,6,Needs Attention
CUST-02875,811,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-02876,166,6,67341.34,3,5,4,354,12,Loyal Customers
CUST-02877,28,14,191182.54125,5,5,5,555,15,Champions
CUST-02878,47,7,45319.84,4,5,4,454,13,Champions
CUST-02879,710,3,8012.58,1,4,2,142,7,Needs Attention
CUST-02880,410,1,3424.8,2,2,1,221,5,Lost Customers
CUST-02881,489,1,4788.57,2,2,1,221,5,Lost Customers
CUST-02883,50,3,61481.97125,4,4,4,444,12,Champions
CUST-02884,714,2,42632.78125000001,1,3,4,134,8,At Risk
CUST-02890,396,4,76547.58125,2,4,5,245,11,At Risk
CUST-02891,55,6,83793.32125000001,4,5,5,455,14,Champions
CUST-02892,705,1,1082.96,1,2,1,121,4,Lost Customers
CUST-02893,96,1,41346.911250000005,4,2,4,424,10,Potential Loyalists
CUST-02894,1071,1,30077.48,1,2,3,123,6,Needs Attention
CUST-02895,166,3,62239.90125000001,3,4,4,344,11,Loyal Customers
CUST-02897,585,1,15806.82,2,2,2,222,6,Lost Customers
CUST-02898,197,11,196616.42375000002,3,5,5,355,13,Loyal Customers
CUST-02899,26,6,81643.26,5,5,5,555,15,Champions
CUST-02902,3,18,257254.4825,5,5,5,555,15,Champions
CUST-02904,752,1,12283.44,1,2,2,122,5,Lost Customers
CUST-02905,364,1,2196.78,2,2,1,221,5,Lost Customers
CUST-02906,426,1,19737.4,2,2,3,223,7,Needs Attention
CUST-02908,52,7,159895.86250000002,4,5,5,455,14,Champions
CUST-02909,88,4,101432.82,4,4,5,445,13,Champions
CUST-02911,472,1,9556.99,2,2,2,222,6,Lost Customers
CUST-02912,103,1,8010.49,4,2,2,422,8,Potential Loyalists
CUST-02913,446,1,543.16,2,2,1,221,5,Lost Customers
CUST-02914,12,1,23138.4,5,2,3,523,10,Potential Loyalists
CUST-02916,461,1,31273.22,2,2,3,223,7,Needs Attention
CUST-02917,816,1,3039.58,1,2,1,121,4,Lost Customers
CUST-02918,410,1,5919.08,2,2,2,222,6,Lost Customers
CUST-02919,83,3,36605.64,4,4,3,443,11,Loyal Customers
CUST-02920,441,2,36888.770000000004,2,3,3,233,8,At Risk
CUST-02921,2,3,48281.380000000005,5,4,4,544,13,Champions
CUST-02922,1079,1,316.59,1,2,1,121,4,Lost Customers
CUST-02923,326,4,37411.409999999996,3,4,3,343,10,Loyal Customers
CUST-02924,478,2,30170.489999999998,2,3,3,233,8,At Risk
CUST-02926,237,1,3142.8,3,2,1,321,6,Needs Attention
CUST-02927,748,1,10801.88,1,2,2,122,5,Lost Customers
CUST-02929,244,4,55764.51125,3,4,4,344,11,Loyal Customers
CUST-02930,285,2,3433.6,3,3,1,331,7,Needs Attention
CUST-02931,526,1,24432.33,2,2,3,223,7,Needs Attention
CUST-02932,113,2,4637.42,4,3,1,431,8,Needs Attention
CUST-02933,25,4,45906.28,5,4,4,544,13,Champions
CUST-02935,69,4,47463.47125000001,4,4,4,444,12,Champions
CUST-02938,484,2,8945.75,2,3,2,232,7,Needs Attention
CUST-02939,472,5,61461.85999999999,2,4,4,244,10,At Risk
CUST-02940,630,1,4477.85,1,2,1,121,4,Lost Customers
CUST-02942,3,10,119558.16,5,5,5,555,15,Champions
CUST-02944,14,3,16093.14,5,4,2,542,11,Needs Attention
CUST-02945,663,2,29268.43,1,3,3,133,7,At Risk
CUST-02946,310,13,83615.36,3,5,5,355,13,Loyal Customers
CUST-02948,214,3,12448.77,3,4,2,342,9,Needs Attention
CUST-02950,18,5,18308.690000000002,5,4,3,543,12,Loyal Customers
CUST-02951,371,1,166.79,2,2,1,221,5,Lost Customers
CUST-02953,283,5,49696.33,3,4,4,344,11,Loyal Customers
CUST-02955,483,2,16184.0,2,3,2,232,7,Needs Attention
CUST-02958,228,2,5798.740000000001,3,3,2,332,8,Needs Attention
CUST-02960,304,2,43535.371250000004,3,3,4,334,10,Loyal Customers
CUST-02964,896,1,3276.17,1,2,1,121,4,Lost Customers
CUST-02965,784,1,1260.42,1,2,1,121,4,Lost Customers
CUST-02967,274,6,36664.6,3,5,3,353,11,Loyal Customers
CUST-02968,2,5,52521.69125,5,4,4,544,13,Champions
CUST-02970,214,2,2475.9799999999996,3,3,1,331,7,Needs Attention
CUST-02971,337,3,53315.64125,3,4,4,344,11,Loyal Customers
CUST-02972,585,2,43698.841250000005,2,3,4,234,9,At Risk
CUST-02974,1082,1,32382.32,1,2,3,123,6,Needs Attention
CUST-02976,356,1,2769.05,2,2,1,221,5,Lost Customers
CUST-02977,7,5,42162.81,5,4,4,544,13,Champions
CUST-02978,42,1,3265.88,4,2,1,421,7,Potential Loyalists
CUST-02979,561,4,79653.07125000001,2,4,5,245,11,At Risk
CUST-02980,14,3,43488.65125,5,4,4,544,13,Champions
CUST-02981,33,5,28069.079999999998,5,4,3,543,12,Loyal Customers
CUST-02982,88,10,76609.85,4,5,5,455,14,Champions
CUST-02983,718,1,21544.58,1,2,3,123,6,Needs Attention
CUST-02984,46,4,61398.2,4,4,4,444,12,Champions
CUST-02985,94,20,217292.53125,4,5,5,455,14,Champions
CUST-02986,15,54,652302.545,5,5,5,555,15,Champions
CUST-02987,217,1,664.53,3,2,1,321,6,Needs Attention
CUST-02988,14,10,190675.1725,5,5,5,555,15,Champions
CUST-02990,727,1,2871.08,1,2,1,121,4,Lost Customers
CUST-02991,80,6,19864.94,4,5,3,453,12,Loyal Customers
CUST-02992,362,3,31863.05,2,4,3,243,9,At Risk
CUST-02993,82,5,32398.86,4,4,3,443,11,Loyal Customers
CUST-02994,428,1,14806.25,2,2,2,222,6,Lost Customers
CUST-02995,55,4,54241.12,4,4,4,444,12,Champions
CUST-02996,34,5,51570.17,5,4,4,544,13,Champions
CUST-02997,79,4,76756.09125000001,4,4,5,445,13,Champions
CUST-02999,516,1,1352.88,2,2,1,221,5,Lost Customers
CUST-03000,30,4,41463.93,5,4,4,544,13,Champions
CUST-03001,22,1,1501.85,5,2,1,521,8,Potential Loyalists
CUST-03003,12,5,65756.49125,5,4,4,544,13,Champions
CUST-03004,381,2,61787.561250000006,2,3,4,234,9,At Risk
CUST-03006,53,2,3513.25,4,3,1,431,8,Needs Attention
CUST-03008,858,1,40658.15,1,2,3,123,6,Needs Attention
CUST-03009,36,6,46164.48,5,5,4,554,14,Champions
CUST-03011,12,20,289325.84500000003,5,5,5,555,15,Champions
CUST-03013,478,3,10750.77,2,4,2,242,8,Needs Attention
CUST-03014,142,10,149343.73125,3,5,5,355,13,Loyal Customers
CUST-03015,541,4,20788.69,2,4,3,243,9,At Risk
CUST-03016,1079,1,1456.6,1,2,1,121,4,Lost Customers
CUST-03017,326,1,4524.77,3,2,1,321,6,Needs Attention
CUST-03018,821,1,1687.44,1,2,1,121,4,Lost Customers
CUST-03019,19,3,62384.731250000004,5,4,4,544,13,Champions
CUST-03020,86,31,265983.12125,4,5,5,455,14,Champions
CUST-03021,19,3,25432.55,5,4,3,543,12,Loyal Customers
CUST-03022,710,2,10817.88,1,3,2,132,6,Needs Attention
CUST-03023,190,6,39530.44,3,5,3,353,11,Loyal Customers
CUST-03024,1068,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-03025,850,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-03026,44,6,118903.67250000002,4,5,5,455,14,Champions
CUST-03027,314,18,261894.94375,3,5,5,355,13,Loyal Customers
CUST-03028,6,6,100580.0525,5,5,5,555,15,Champions
CUST-03030,26,4,70553.18,5,4,4,544,13,Champions
CUST-03031,761,3,8329.02,1,4,2,142,7,Needs Attention
CUST-03033,856,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-03034,1,15,190299.42375000002,5,5,5,555,15,Champions
CUST-03038,30,3,8115.46,5,4,2,542,11,Needs Attention
CUST-03039,271,4,91544.93250000001,3,4,5,345,12,Loyal Customers
CUST-03040,770,2,3046.37,1,3,1,131,5,Needs Attention
CUST-03041,749,1,3843.38,1,2,1,121,4,Lost Customers
CUST-03042,346,4,29518.379999999997,3,4,3,343,10,Loyal Customers
CUST-03044,156,3,58865.36125,3,4,4,344,11,Loyal Customers
CUST-03046,136,1,2750.0,3,2,1,321,6,Needs Attention
CUST-03047,411,2,6380.73,2,3,2,232,7,Needs Attention
CUST-03049,62,3,49139.61125,4,4,4,444,12,Champions
CUST-03051,536,5,44501.51125,2,4,4,244,10,At Risk
CUST-03052,926,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-03053,164,1,1492.61,3,2,1,321,6,Needs Attention
CUST-03055,46,8,79788.73125000001,4,5,5,455,14,Champions
CUST-03056,433,1,9582.86,2,2,2,222,6,Lost Customers
CUST-03057,171,5,56166.66,3,4,4,344,11,Loyal Customers
CUST-03058,11,1,2050.53,5,2,1,521,8,Potential Loyalists
CUST-03059,93,5,16680.21,4,4,2,442,10,Needs Attention
CUST-03060,38,9,136135.0725,5,5,5,555,15,Champions
CUST-03063,1022,1,5647.63,1,2,2,122,5,Lost Customers
CUST-03064,10,23,395426.54500000004,5,5,5,555,15,Champions
CUST-03065,340,2,14178.22,3,3,2,332,8,Needs Attention
CUST-03066,674,2,51075.36125,1,3,4,134,8,At Risk
CUST-03067,351,3,67297.98125000001,3,4,4,344,11,Loyal Customers
CUST-03068,151,7,75650.00125,3,5,5,355,13,Loyal Customers
CUST-03069,500,2,3242.57,2,3,1,231,6,Needs Attention
CUST-03072,116,5,98492.95125000001,4,4,5,445,13,Champions
CUST-03073,100,5,98470.56125,4,4,5,445,13,Champions
CUST-03074,256,1,16016.14,3,2,2,322,7,Needs Attention
CUST-03075,265,3,25871.64,3,4,3,343,10,Loyal Customers
CUST-03078,3,3,45829.801250000004,5,4,4,544,13,Champions
CUST-03080,459,2,5802.26,2,3,2,232,7,Needs Attention
CUST-03081,306,1,9319.15,3,2,2,322,7,Needs Attention
CUST-03082,1,33,437008.10500000004,5,5,5,555,15,Champions
CUST-03083,182,1,1604.52,3,2,1,321,6,Needs Attention
CUST-03084,734,2,8803.11,1,3,2,132,6,Needs Attention
CUST-03086,22,31,315619.03375,5,5,5,555,15,Champions
CUST-03089,435,1,10741.53,2,2,2,222,6,Lost Customers
CUST-03090,375,1,41346.911250000005,2,2,4,224,8,Needs Attention
CUST-03092,64,9,51749.15,4,5,4,454,13,Champions
CUST-03093,63,23,222213.97250000003,4,5,5,455,14,Champions
CUST-03094,736,1,41346.911250000005,1,2,4,124,7,Needs Attention
CUST-03095,11,30,326503.35250000004,5,5,5,555,15,Champions
CUST-03098,230,7,165120.7025,3,5,5,355,13,Loyal Customers
CUST-03100,402,4,96415.72125,2,4,5,245,11,At Risk
